,Language,Dataset,Context,Noisy text,Normalized text,Counts
5000,Danish,Training,haft en fantastisk,saeson,sæson,1
5001,Danish,Training,", hvor han",ogsa,også,1
5002,Danish,Training,han ogsa har,slaet,slået,1
5003,Danish,Training,ud af tysklands,landsholdsmal,landsholdsmål,1
5004,Danish,Training,arsenal har,naet,nået,1
5005,Danish,Training,barcelona - en,skraemmende,skræmmende,1
5006,Danish,Training,? en mands,haeren,hæren,1
5007,Danish,Training,", har altid",vaeret,været,1
5008,Danish,Training,for mindst 30-40,mal,mål,1
5009,Danish,Training,30-40 mal per,saeson,sæson,1
5010,Danish,Training,har han bestemt,ogsa,også,1
5011,Danish,Training,han bestemt ogsa,vaeret,været,1
5012,Danish,Training,ogsa vaeret en,kanon-konge,kanon konge,1
5013,Danish,Training,han menes at,vaere,være,1
5014,Danish,Training,det har han,ogsa,også,1
5015,Danish,Training,ogsa bevist i,savel,såvel,1
5016,Danish,Training,dette er blevet,bekraeftet,bekræftet,1
5017,Danish,Training,blevet bekraeftet af,savel,såvel,1
5018,Danish,Training,", som har",karet,kåret,1
5019,Danish,Training,karet ham til,arets,årets,1
5020,Danish,Training,i dette,ars,års,1
5021,Danish,Training,league har han,vaeret,været,1
5022,Danish,Training,har han vaeret,pa,på,1
5023,Danish,Training,han vaeret pa,maltavlen,måltavlen,1
5024,Danish,Training,4 . plads,pa,på,1
5025,Danish,Training,arsenals,malmand,målmand,1
5026,Danish,Training,haft en flot,saeson,sæson,1
5027,Danish,Training,ronaldinho ronaldinho er,pa,på,1
5028,Danish,Training,er pa alles,laeber,læber,1
5029,Danish,Training,pa alles laeber,nar,når,1
5030,Danish,Training,som mange andre,gennemgaet,gennemgået,1
5031,Danish,Training,gennemgaet en fantastisk,saeson,sæson,1
5032,Danish,Training,hvor han har,vaeret,været,1
5033,Danish,Training,han har i,arets,årets,1
5034,Danish,Training,arets champions league,saeson,sæson,1
5035,Danish,Training,barcelona,fa,får,1
5036,Danish,Training,barcelona fa det,svaert,svært,1
5037,Danish,Training,i starten at,abne,åbne,1
5038,Danish,Training,for deres pasningsspil,pa,på,1
5039,Danish,Training,derfor vil de,ogsa,også,1
5040,Danish,Training,vil de ogsa,vaere,være,1
5041,Danish,Training,slet ikke have,vaeret,været,1
5042,Danish,Training,finalen burde have,vaeret,været,1
5043,Danish,Training,har jeg,vaeret,været,1
5044,Danish,Training,,eej,ej,1
5045,Danish,Training,eej ´,forfaerdeliqt,forfaerdeligt,1
5046,Danish,Training,savne dig min,deejliige,dejliige,1
5047,Danish,Training,lad,vaere,være,3
5048,Danish,Training,vi,naegter,nægter,1
5049,Danish,Training,,laer,lær,1
5050,Danish,Training,laer at bruge,toiletbraedtet,toiletbrættet,1
5051,Danish,Training,"er oppe ,",sa,så,1
5052,Danish,Training,"oppe , sa",sla,slå,1
5053,Danish,Training,at klippe dit,har,hår,1
5054,Danish,Training,langt,har,hår,1
5055,Danish,Training,har er altid,paenere,pænere,1
5056,Danish,Training,paenere end kort,har,hår,1
5057,Danish,Training,nogen gange,taenker,tænker,1
5058,Danish,Training,taenker jeg ikke,pa,på,1
5059,Danish,Training,er lige som,fuldmane,fuldmåne,1
5060,Danish,Training,lad det,vaere,være,1
5061,Danish,Training,lad det vaere,sadan,sådan,1
5062,Danish,Training,vi vil aldrig,taenke,tænke,1
5063,Danish,Training,vil aldrig taenke,pa,på,1
5064,Danish,Training,pa det som,sadan,sådan,1
5065,Danish,Training,at,graede,græde,1
5066,Danish,Training,din,ex-kaereste,ekskæreste,1
5067,Danish,Training,skriv,maerkedage,mærkedage,1
5068,Danish,Training,og mind os,jaevnligt,jævnligt,1
5069,Danish,Training,acceptable svar til,naesten,næsten,1
5070,Danish,Training,til naesten alle,spørgsmal,spørgsmål,1
5071,Danish,Training,der varer 17,maneder,måneder,1
5072,Danish,Training,ga til,laegen,lægen,1
5073,Danish,Training,film er for,franskmaend,franskmænd,1
5074,Danish,Training,vi vil hellere,vaere,være,1
5075,Danish,Training,alle,maend,mænd,1
5076,Danish,Training,windows ' standard,opsaetning,opsætning,1
5077,Danish,Training,"vores hus ,",sa,så,1
5078,Danish,Training,kan jeg ikke,forsta,forstå,1
5079,Danish,Training,"i skabet ,",pa,på,1
5080,Danish,Training,"loftet , i",kaelderen,kælderen,1
5081,Danish,Training,kaelderen eller endnu,vaerre,værre,1
5082,Danish,Training,vi er ikke,tankelaesere,tankelæsere,1
5083,Danish,Training,det er ikke,besvaeret,besværet,1
5084,Danish,Training,er ikke besvaeret,vaerd,værd,1
5085,Danish,Training,adresserne er ikke,aegte,ægte,1
5086,Danish,Training,gad,sku,sgu,1
5087,Danish,Training,p15 fuck du,laekker,lækker,1
5088,Danish,Training,fuck du laekker,pa,på,1
5089,Danish,Training,billeder skat <3,prv,prøv,1
5090,Danish,Training,jeg har der,pa,på,1
5091,Danish,Training,,haai,hej,1
5092,Danish,Training,haai,skaath,skat,1
5093,Danish,Training,gode - elsker,diig,dig,1
5094,Danish,Training,- elsker diig,sa,så,1
5095,Danish,Training,skal ned og,ha,have,1
5096,Danish,Training,din nye plade,idag,i dag,1
5097,Danish,Training,nye plade idag,glaeder,glæder,1
5098,Danish,Training,plade idag glaeder,miig,mig,1
5099,Danish,Training,hvorfor er du,sa,så,1
5100,Danish,Training,god til at,vaere,være,1
5101,Danish,Training,lyder dejligt heh,laekker,lækker,1
5102,Danish,Training,dejligt heh laekker,laekker,lækker,1
5103,Danish,Training,laekker laekker jeg,syndes,synes,1
5104,Danish,Training,", for at",vaere,være,1
5105,Danish,Training,at vaere helt,aerlig,ærlig,1
5106,Danish,Training,jeg ikke hørt,sa,så,1
5107,Danish,Training,med c21 vil,ogsa,også,1
5108,Danish,Training,man and ',laes,læs,1
5109,Danish,Training,"en side """,specieelt,specielt,1
5110,Danish,Training,""" specieelt til",diq,dig,1
5111,Danish,Training,til diq jeg,syntes,synes,1
5112,Danish,Training,,saa,så,1
5113,Danish,Training,saa skal vi,sq,sgu,1
5114,Danish,Training,sq lave sange,samn,sammen,1
5115,Danish,Training,; <3 3,nar,når,1
5116,Danish,Training,3 nar jeg,høre,hører,1
5117,Danish,Training,kunne,jeq,jeg,1
5118,Danish,Training,& jeg skriver,ehk,ikke,1
5119,Danish,Training,kun & har,ehk,ikke,1
5120,Danish,Training,har ehk kun,ansøqt,ansøgt,1
5121,Danish,Training,ansøqt dig fordi,jeq,jeg,1
5122,Danish,Training,fordi jeq er,sarn,sådan,1
5123,Danish,Training,"øhm ja ,",sadan,sådan,1
5124,Danish,Training,sadan kan man,ogsa,også,1
5125,Danish,Training,ud .. nyt,har,hår,1
5126,Danish,Training,kan,traekke,trække,1
5127,Danish,Training,bliver med,arene,årene,1
5128,Danish,Training,bliver med arene,besvaerlig,besværlig,1
5129,Danish,Training,en øl alle,manedens,månedens,1
5130,Danish,Training,5,tømmermaend,tømmermænd,1
5131,Danish,Training,5 tømmermaend,gar,går,1
5132,Danish,Training,5 tømmermaend gar,vaek,væk,1
5133,Danish,Training,9,nar,når,1
5134,Danish,Training,nar du er,faerdig,færdig,1
5135,Danish,Training,flasken stadig penge,vaerd,værd,1
5136,Danish,Training,15 en øl,kraever,kræver,1
5137,Danish,Training,"ligeglad med ,",hvornar,hvornår,1
5138,Danish,Training,der er,abenlyst,åbenlyst,1
5139,Danish,Training,ikke nok eye-shots,pa,på,1
5140,Danish,Training,er bare,saa,så,1
5141,Danish,Training,de er bare,saa,så,1
5142,Danish,Training,var en masse,vaerdifulde,værdifulde,1
5143,Danish,Training,p,aedofili,pædofili,1
5144,Danish,Training,om god tone,p,på,1
5145,Danish,Training,tid har der,vaeret,været,1
5146,Danish,Training,"som sexsite ,",paedofiles,pædofiles,1
5147,Danish,Training,beskyldt for at,vaere,være,1
5148,Danish,Training,for at vaere,paedofile,pædofile,1
5149,Danish,Training,blot for at,vaere,være,1
5150,Danish,Training,vil tumultation simpelthen,opsta,opstå,1
5151,Danish,Training,"retningslinier , censur",pa,på,1
5152,Danish,Training,nu,ma,må,1
5153,Danish,Training,nu ma det,vaere,være,1
5154,Danish,Training,ma det vaere,foraeldrenes,forældrenes,1
5155,Danish,Training,"deres børn ,",vaere,være,1
5156,Danish,Training,og god tone,pa,på,1
5157,Danish,Training,til det med,paedofili,pædofili,1
5158,Danish,Training,for nogle,ar,år,1
5159,Danish,Training,", besluttede en",aeldre,ældre,1
5160,Danish,Training,ville fange (,laes,læs,1
5161,Danish,Training,: anmelde ),paedofile,pædofile,1
5162,Danish,Training,paedofile vi fandt,pa,på,1
5163,Danish,Training,vi købte,sa,så,1
5164,Danish,Training,opdigtede en 12,arig,årig,1
5165,Danish,Training,pige og loggede,pa,på,1
5166,Danish,Training,opdigtede piges ',foraeldre,forældre,1
5167,Danish,Training,det samme er,selvtaegt,selvtægt,1
5168,Danish,Training,alder for at,fa,få,1
5169,Danish,Training,at fa de,sma's,små's,1
5170,Danish,Training,fa de sma's,opmaerksomhed,opmærksomhed,1
5171,Danish,Training,- i den,nuvaerende,nuværende,1
5172,Danish,Training,han er 22,ar,år,1
5173,Danish,Training,chatter med 14,arige,årige,1
5174,Danish,Training,"jo ,",desv,desværre,1
5175,Danish,Training,synes det er,saaaa,så,1
5176,Danish,Training,saaaa funny at,ha,have,1
5177,Danish,Training,sex med mindre,arige,årige,1
5178,Danish,Training,lille forfest med,gutter'n,gutterne,1
5179,Danish,Training,,micheal,michael,1
5180,Danish,Training,micheal du betyder,sa,så,1
5181,Danish,Training,sa meget for,miiq,mig,1
5182,Danish,Training,jeg ikke er,jalouxi,jalousi,1
5183,Danish,Training,af ren og,sk,skær,1
5184,Danish,Training,ren og sk,aer,ær,1
5185,Danish,Training,og sk aer,jalouxi,jalousi,1
5186,Danish,Training,tjek andres sendte,meddelser,meddelelser,1
5187,Danish,Training,jeg ser et,kaereste,kæreste,1
5188,Danish,Training,den rene,jalouxi,jalousi,1
5189,Danish,Training,den rene jalouxi,stjaeler,stjæler,1
5190,Danish,Training,fordi den rene,jalouxi,jalousi,1
5191,Danish,Training,min egen,jalouxi,jalousi,1
5192,Danish,Training,"er frisk ,",gar,går,1
5193,Danish,Training,gar paent ind,pa,på,1
5194,Danish,Training,paent ind pa,badevaerelset,badeværelset,1
5195,Danish,Training,"pa badevaerelset ,",gar,går,1
5196,Danish,Training,"badevaerelset , gar",paen,pæn,1
5197,Danish,Training,,maerker,mærker,1
5198,Danish,Training,maerker en,jalouxi,jalousi,1
5199,Danish,Training,følelsen af at,vaere,være,1
5200,Danish,Training,jeg vil,vaere,være,1
5201,Danish,Training,", jeg vil",vaere,være,1
5202,Danish,Training,jalousien over at,hører,høre,1
5203,Danish,Training,at hører en,rabe,råbe,1
5204,Danish,Training,vender hovedet,vaek,væk,1
5205,Danish,Training,kan jeg dog,vaere,være,1
5206,Danish,Training,jeg dog vaere,sadan,sådan,1
5207,Danish,Training,jaloux over andres,glaede,glæde,1
5208,Danish,Training,,jalouxi,jalousi,1
5209,Danish,Training,"jalouxi , min",vaerste,værste,1
5210,Danish,Training,du er ikke-ikke,paen,pæn,1
5211,Danish,Training,,laenge,længe,1
5212,Danish,Training,aldrig føle mig,paen,pæn,1
5213,Danish,Training,at jeg over,hovedt,hovedet,1
5214,Danish,Training,jeg over hovedt,taenker,tænker,1
5215,Danish,Training,over hovedt taenker,pa,på,1
5216,Danish,Training,vil bare,vaek,væk,1
5217,Danish,Training,vil,vaere,være,1
5218,Danish,Training,en stor darlig,hardag,hårdag,1
5219,Danish,Training,sammen med min,kaereste,kæreste,1
5220,Danish,Training,enten skal jeg,vaere,være,1
5221,Danish,Training,der ude som,ogs,også,1
5222,Danish,Training,,desvaerre,desværre,1
5223,Danish,Training,desvaerre skal jeg,ikk,ikke,1
5224,Danish,Training,www.myspace.com/celinaree det ville,vaere,være,1
5225,Danish,Training,det vil virkelig,vaere,være,1
5226,Danish,Training,iiiiii,glaeder,glæder,1
5227,Danish,Training,xd jeg skal,vaertfald,værtfald,1
5228,Danish,Training,med nogle eksempler,maaain,mand,1
5229,Danish,Training,du har nu,klaer,klæder,1
5230,Danish,Training,har nu klaer,diq,dig,1
5231,Danish,Training,du er,laekker,lækker,1
5232,Danish,Training,har nu skat,sa,så,1
5233,Danish,Training,"skat , det",sku,sgu,1
5234,Danish,Training,det sku vidst,vaere,være,1
5235,Danish,Training,end det du,haar,har,1
5236,Danish,Training,skal helt klart,vaere,være,1
5237,Danish,Training,' du skal,vaere,være,1
5238,Danish,Training,medfølelse er en,sjaelden,sjælden,1
5239,Danish,Training,er en sjaelden,gaest,gæst,1
5240,Danish,Training,pa en,aengstelig,ængstelig,1
5241,Danish,Training,pa en aengstelig,made,måde,1
5242,Danish,Training,deres ..,sakaldte,såkaldte,1
5243,Danish,Training,jeg,braekker,brækker,1
5244,Danish,Training,er i orden,laengere,længere,1
5245,Danish,Training,og,fortraenge,fortrænge,1
5246,Danish,Training,men det bliver,svaerere,sværere,1
5247,Danish,Training,bliver svaerere og,svaerere,sværere,1
5248,Danish,Training,det hele kommer,taettere,tættere,1
5249,Danish,Training,hele kommer taettere,pa,på,1
5250,Danish,Training,død og,ødelaeggelse,ødelæggelse,1
5251,Danish,Training,,syngdom,sygdom,1
5252,Danish,Training,syngdom og,famillie,familie,1
5253,Danish,Training,skole og,selvvaerd,selvværd,1
5254,Danish,Training,det ville,sla,slå,1
5255,Danish,Training,det rykker,taettere,tættere,1
5256,Danish,Training,det rykker taettere,pa,på,1
5257,Danish,Training,", jeg kan",maerke,mærke,1
5258,Danish,Training,mit liv er,gaet,gået,1
5259,Danish,Training,er gaet i,sta,stå,1
5260,Danish,Training,"eller ,",retter,rettere,1
5261,Danish,Training,bare det,draeber,dræber,1
5262,Danish,Training,smerten af at,vaere,være,1
5263,Danish,Training,,misforstaet,misforstået,1
5264,Danish,Training,,laegger,lægger,1
5265,Danish,Training,laegger,hoved,hovedet,1
5266,Danish,Training,de,spaerrer,spærrer,1
5267,Danish,Training,"hopper ,",spraeller,spræller,1
5268,Danish,Training,&,hjaelper,hjælper,1
5269,Danish,Training,som altid vil,vaere,være,1
5270,Danish,Training,som jeg kan,girne,grine,1
5271,Danish,Training,med som jeg,ik,ikke,1
5272,Danish,Training,vil jeg altid,vaere,være,1
5273,Danish,Training,- digxmig -,eviiiigt,evigt,1
5274,Danish,Training,du er der,ogsa,også,1
5275,Danish,Training,tusind tak,minpige,min pige,1
5276,Danish,Training,cs og,kaat,kat,1
5277,Danish,Training,kaat = evig,kaerlighed,kærlighed,1
5278,Danish,Training,one is in,looove,love,1
5279,Danish,Training,jeg,graeder,græder,1
5280,Danish,Training,jeg kan,naesten,næsten,1
5281,Danish,Training,slet det,naesten,næsten,1
5282,Danish,Training,knibe mit fedt,vaek,væk,1
5283,Danish,Training,mit ansigt i,haenderne,hænderne,1
5284,Danish,Training,“ for dem,tjaaa,tja,1
5285,Danish,Training,tror ikke nogen,forældre-generation,forældregeneration,1
5286,Danish,Training,op til 22.000,mdl,månedligt,1
5287,Danish,Training,dejligt,intw,interview,1
5288,Danish,Training,først så et,kølskabs-smørbart,kølskabssmørbart,1
5289,Danish,Training,venner / familie,el.lign,eller lignende,1
5290,Danish,Training,det . fin,billedkvali,billedkvalitet,1
5291,Danish,Training,som kun kræver,1.virusstreng,1. virusstreng,1
5292,Danish,Training,endelig en,rigtigk,rigtig,1
5293,Danish,Training,et fremmedsprog indenfor,fx,f.eks.,1
5294,Danish,Training,mor i stedet,sku,skulle,1
5295,Danish,Training,skulle have en,xtra,ekstra,1
5296,Danish,Training,den stak sit,hovede,hoved,1
5297,Danish,Training,jeg er bare,såååå,så,1
5298,Danish,Training,er bare såååå,dårligt,dårlig,1
5299,Danish,Training,bare den såkaldte,pokal-charme,pokal charme,1
5300,Danish,Training,kærlighed - til,pokal-bold,pokal bold,1
5301,Danish,Training,", at et",serie-hold,seriehold,1
5302,Danish,Training,frygt for mænd,pga,pga.,1
5303,Danish,Training,som er opstået,pga,pga.,1
5304,Danish,Training,de sidste 2,dag,dage,1
5305,Danish,Training,er : dybt,racistisk,racistiske,1
5306,Danish,Training,løsning enkel :,blokere,bloker,1
5307,Danish,Training,", sælgende og",købene,købende,1
5308,Danish,Training,"spørgsmål , kun",poltiker-snak,poltiker snak,1
5309,Danish,Training,overhovedet dukker op,idag,i dag,1
5310,Danish,Training,,løkkes,løkke,1
5311,Danish,Training,2020,blir,bliver,1
5312,Danish,Training,året hvor #syge,kont. hjælpmodtagere,kontanthjælpsmodtagere,1
5313,Danish,Training,hjælpmodtagere & /,el.,eller,1
5314,Danish,Training,"sjov , har",svedkon,sved,1
5315,Danish,Training,film om ung,kærlighed .,kærlighed,1
5316,Danish,Training,i morgen på,turmalet,tour målet,1
5317,Danish,Training,af 60 ’,er-musik,er musik,1
5318,Danish,Training,og 80 ’,er-musik,er musik,1
5319,Danish,Training,,der,ser,1
5320,Danish,Training,af jehovah og,skabren,skaberen,1
5321,Danish,Training,af mine gamle,kolleger,kollegaer,1
5322,Danish,Training,passivt har været,facebook-ven,facebook ven,1
5323,Danish,Training,en 5g -,frygt-gruppe,frygt gruppe,1
5324,Danish,Training,en gennemsnitsværdi af,fx,f.eks.,1
5325,Danish,Training,med en behandling,ift,ift.,1
5326,Danish,Training,mit humør,idag,i dag,1
5327,Danish,Training,har en magnet,där,hvor,1
5328,Danish,Training,børnebørn var så,sjov,sjove,1
5329,Danish,Training,sådan !,d,det,1
5330,Danish,Training,sådan ! d,r,er,1
5331,Danish,Training,de lavtlønnede vælgere,r,er,1
5332,Danish,Training,r gået over,t,til,1
5333,Danish,Training,af frygt for,1ustoppelig,ustoppelig,1
5334,Danish,Training,at @spolitik højredrejning,ik,ikke,1
5335,Danish,Training,hvis de havde,mer,mere,1
5336,Danish,Training,lyst til en,chokolade-bar,chokoladebar,1
5337,Danish,Training,jeg sgu en,chokolade-bar,chokoladebar,1
5338,Danish,Held-out,"så dybt ,",a t,at,1
5339,Danish,Held-out,ikke stoppe med,a t,at,1
5340,Danish,Held-out,er ikke engang,igang,i gang,1
5341,Danish,Held-out,#globalism_amagedon . samme,senarie,scenarie,1
5342,Danish,Held-out,ebola for nogle,mån,måneder,1
5343,Danish,Held-out,som du .,hva,hvad,1
5344,Danish,Held-out,gensidigt ! hvis,ik,ikke,1
5345,Danish,Held-out,"proces , så",ka,kan,1
5346,Danish,Held-out,så ka vi,ligeså,lige så,1
5347,Danish,Held-out,vi ligeså godt,luk,lukke,1
5348,Danish,Held-out,godt luk &,sluk,slukke,1
5349,Danish,Held-out,kan lugte af,kjøwenhavneri,københavneri,1
5350,Danish,Held-out,folk æder alt,rådt,råt,1
5351,Danish,Held-out,indædt dkr i,laaaang,lang,1
5352,Danish,Held-out,tidligere tilbagetrækningsmuligheder på,arb.markedet,arbejsmarkedet,1
5353,Danish,Held-out,"følge nf ,",ik,ikke,1
5354,Danish,Held-out,jer til ordets,kierlighed,kærlighed,1
5355,Danish,Held-out,depression pga racistisk,kollegar,kollegaer,1
5356,Danish,Held-out,der vil læse,el.,eller,1
5357,Danish,Held-out,"terror "" )",fx,f.eks.,1
5358,Danish,Held-out,grundlag af de,racistisk,racistiske,1
5359,Danish,Held-out,og chikane med,nattebesøge,nattebesøg,1
5360,Danish,Held-out,en evt .,etpartiregring,etpartiregering,1
5361,Danish,Held-out,,soger,siger,1
5362,Danish,Held-out,er fuld .,diger,siger,1
5363,Danish,Held-out,............... 14 .....,sååå,så,1
5364,Danish,Held-out,14 ..... sååå,deee,det,1
5365,Danish,Held-out,det er,muuuuligt,muligt,1
5366,Danish,Held-out,har spillet for,meeget,meget,1
5367,Danish,Held-out,plakaterne 😆 men,dem,den,1
5368,Danish,Held-out,,såååå,så,1
5369,Danish,Held-out,såååå smukt !,ælsker,elsker,1
5370,Danish,Held-out,kan ikke,faa,få,1
5371,Danish,Held-out,position men som,faar,får,1
5372,Danish,Held-out,kan jeg ikke,faa,få,1
5373,Danish,Held-out,tror reaktionerne kommer,pga,pga.,1
